id	tweet	emotion	offensive	tweet_proc	cat1_score	cat2_score	cat3_score
5612	Say what you will. But here is one of my favourite books of all time👇🏻 HASHTAG  URL	others	0	say what you will . but here is one of my favourite books of all time 👇🏻 hashtag url	0.02325822226703167	0.015471604652702808	0.01979847624897957
5613	A good book is the door to the soul... HASHTAG❤🖤	others	0	a good book is the door to the soul ... hashtag : red_heart : : black_heart :	0.04244412109255791	0.013147694990038872	0.016108911484479904
5614	"Messi is really making the ""best defender in the world"" look like an amateur HASHTAG HASHTAG HASHTAG"	surprise	0	"messi is really making the "" best defender in the world "" look like an amateur hashtag hashtag hashtag"	0.02151349186897278	0.014215834438800812	0.019406132400035858
5615	Paul Scholes with the best post of the night! HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	paul scholes with the best post of the night ! hashtag hashtag hashtag hashtag url	0.01582770235836506	0.015900123864412308	0.024372616782784462
5616	Can anyone point me to a positive comment piece on any news platform about HASHTAG that’s been written by an HASHTAG person. Thanks 🙏	others	0	can anyone point me to a positive comment piece on any news platform about hashtag that ’ s been written by an hashtag person . thanks : folded_hands :	0.01784779503941536	0.016152244061231613	0.020736059173941612
5617	the real surprise villain of season 8? the giant ice spiders big as hounds HASHTAG HASHTAG HASHTAG HASHTAG	others	0	the real surprise villain of season 8 ? the giant ice spiders big as hounds hashtag hashtag hashtag hashtag	0.01806665025651455	0.015608120709657669	0.023267002776265144
5618	This will go down as the best series ever HASHTAG HASHTAG HASHTAG	joy	0	this will go down as the best series ever hashtag hashtag hashtag	0.020081019029021263	0.015361841768026352	0.023254085332155228
5619	Waiting for the trophy. miss you HASHTAG. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	waiting for the trophy . miss you hashtag . hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag url	0.01845497637987137	0.015474523417651653	0.02075274847447872
5620	USER Jesse is right! We already backed down from HASHTAG in Syria, so not that they are in our Backyard, we better stand up and show the world they better think twice, otherwise it will be a free-for-all on who takes over HASHTAG such as China is also there.  URL	anger	0	user jesse is right ! we already backed down from hashtag in syria , so not that they are in our backyard , we better stand up and show the world they better think twice , otherwise it will be a free-for-all on who takes over hashtag such as china is also there . url	0.027108293026685715	0.013299806043505669	0.015342394821345806
5621	HASHTAG threatens HASHTAG with 'full and complete' embargo, 'highest-level HASHTAG,' citing HASHTAG role  URL HASHTAG	fear	0	hashtag threatens hashtag with ' full and complete ' embargo , ' highest-level hashtag , ' citing hashtag role url hashtag	0.03274039551615715	0.012716265395283699	0.015223265625536442
5622	Let us pray for the people of HASHTAG and for a peaceful transition - Clashes rock Venezuela as Guaido urges opposition uprising URL	others	0	let us pray for the people of hashtag and for a peaceful transition - clashes rock venezuela as guaido urges opposition uprising url	0.022678444162011147	0.013547223061323166	0.01913410611450672
5623	Sorry Liverpool, god is in action! HASHTAG HASHTAG HASHTAG HASHTAG	joy	1	sorry liverpool , god is in action ! hashtag hashtag hashtag hashtag	0.019331207498908043	0.015077144838869572	0.018225079402327538
5624	This match may actually kill me HASHTAG HASHTAG HASHTAG HASHTAG	others	0	this match may actually kill me hashtag hashtag hashtag hashtag	0.08479379117488861	0.012007378973066807	0.012725966982543468
5625	My HASHTAG fill me with pride! Delivered a self written chapel this week to the entire school, all about the importance of recycling plastics and batteries. HASHTAG HASHTAG HASHTAG USER  URL	joy	0	my hashtag fill me with pride ! delivered a self written chapel this week to the entire school , all about the importance of recycling plastics and batteries . hashtag hashtag hashtag user url	0.02081376500427723	0.014370322227478027	0.022398924455046654
5626	"How to shift people's mindset towards circular economy? One of the answers is to change our society to value more on young people's voice. HASHTAG HASHTAG HASHTAG ""Time to panic! Why 3 Brexit summits? Time for ""No...  URL via USER"	others	0	"how to shift people ' s mindset towards circular economy ? one of the answers is to change our society to value more on young people ' s voice . hashtag hashtag hashtag "" time to panic ! why 3 brexit summits ? time for "" no ... url via user"	0.6142974495887756	0.03745206072926521	0.04999634623527527
5627	All thanks to Arya for saving Bran if not for that Bran will have been dead by now HASHTAG	others	0	all thanks to arya for saving bran if not for that bran will have been dead by now hashtag	0.021136688068509102	0.014195829629898071	0.01795685663819313
5628	My Twitter feed is full of HASHTAG Thank You, Goodbye and Farewell post. HASHTAG HASHTAG	others	0	my twitter feed is full of hashtag thank you , goodbye and farewell post . hashtag hashtag	0.021814556792378426	0.013940214179456234	0.01869082637131214
5629	You are desperate for a HASHTAG after your heartbreak over the HASHTAG? Guess what, our next STEM circuit is only 1 week away! Get your free ticket now! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	you are desperate for a hashtag after your heartbreak over the hashtag ? guess what , our next stem circuit is only 1 week away ! get your free ticket now ! hashtag hashtag hashtag hashtag hashtag hashtag url	0.02208981290459633	0.014607047662138939	0.017378246411681175
5630	HASHTAG says HASHTAG will be renovated within five years - I’m sure the architects will be pleased to hear that HASHTAG	joy	0	hashtag says hashtag will be renovated within five years - i ’ m sure the architects will be pleased to hear that hashtag	0.018413912504911423	0.014939771965146065	0.02143242582678795
5631	HASHTAG HASHTAG  ' URL The lonely journey-Please pray for those in HASHTAG and the world for the lost of the HASHTAG  URL	sadness	0	hashtag hashtag ' url the lonely journey-please pray for those in hashtag and the world for the lost of the hashtag url	0.016589350998401642	0.015724772587418556	0.02294512838125229
5632	It appears USER, USER and USER (and some other USER services) cut off in HASHTAG. Also hearing HASHTAG access becoming difficult.	others	0	it appears user , user and user ( and some other user services ) cut off in hashtag . also hearing hashtag access becoming difficult .	0.12761743366718292	0.012443100102245808	0.014000855386257172
5633	What is happening now in HASHTAG is unacceptable!  The HASHTAG of this world is killing the country (US embargo is active now) and will come as the saviors as soon as Mauduro will be down because he doesn't want to play their game!	disgust	0	what is happening now in hashtag is unacceptable ! the hashtag of this world is killing the country ( us embargo is active now ) and will come as the saviors as soon as mauduro will be down because he does n't want to play their game !	0.07266245782375336	0.013305965811014175	0.011435295455157757
5634	Throw your favourite books at people you hate with full force HASHTAG	anger	1	throw your favourite books at people you hate with full force hashtag	0.020286230370402336	0.01561510469764471	0.01995225064456463
5635	Book reading is one of the my favorite activity which I'm choosing whenever I'm alone, I'm sad, I'm depressed Books are like my best friends which always motivating me energizing me to move onYes I'm what learing bcz of books HASHTAG	others	0	book reading is one of the my favorite activity which i ' m choosing whenever i ' m alone , i ' m sad , i ' m depressed books are like my best friends which always motivating me energizing me to move onyes i ' m what learing bcz of books hashtag	0.08085952699184418	0.012294096872210503	0.015277705155313015
5636	Vamos Reds You'll Never Walk Alone HASHTAG	others	0	vamos reds you ' ll never walk alone hashtag	0.022591087967157364	0.014040900394320488	0.016553029417991638
5637	Barca is a lucky club for having Stegen HASHTAG HASHTAG	others	0	barca is a lucky club for having stegen hashtag hashtag	0.019554879516363144	0.014045963063836098	0.022951677441596985
5638	A government deal would be complicated and certainly not be clinched before next month's European Parliament elections, he added. HASHTAG	others	0	a government deal would be complicated and certainly not be clinched before next month ' s european parliament elections , he added . hashtag	0.03525853529572487	0.013237987644970417	0.016957299783825874
5639	USER Such a truly wondrous creature x Mother Nature at Her Best 🌾But for how long will we have the privilege of living amongst such splendid animals, or such a lush habitat? celebrate such beauty while we can, & help HASHTAG HASHTAG HASHTAG  HASHTAG	others	0	user such a truly wondrous creature x mother nature at her best : sheaf_of_rice : but for how long will we have the privilege of living amongst such splendid animals , or such a lush habitat ? celebrate such beauty while we can , & help hashtag hashtag hashtag hashtag	0.03725698962807655	0.01618088223040104	0.024340979754924774
5640	Time to catch up with HASHTAG and what better way to get me in the mood than a quick photo session with my print of the USER Targaryen model 😂I love the look of USER Elixir filaments under coloured gel equipped lights 😂 HASHTAG  URL	joy	0	time to catch up with hashtag and what better way to get me in the mood than a quick photo session with my print of the user targaryen model : face_with_tears_of_joy : i love the look of user elixir filaments under coloured gel equipped lights : face_with_tears_of_joy : hashtag url	0.02140057645738125	0.014903275296092033	0.019501542672514915
5641	Despite it being in the midst of all the fighting and death, this scene was truly beautiful. HASHTAG URL	joy	0	despite it being in the midst of all the fighting and death , this scene was truly beautiful . hashtag url	0.023961292579770088	0.015649760141968727	0.025085682049393654
5642	🤔 Democrat Tolerance & Diversity exposed: Legal Immigrant Attacked for Wearing MAGA Hat in Public HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	: thinking_face : democrat tolerance & diversity exposed : legal immigrant attacked for wearing maga hat in public hashtag hashtag hashtag hashtag hashtag hashtag hashtag url	0.029757270589470863	0.012872839346528053	0.015903810039162636
5643	USER USER USER USER Greatest story ever - Jesus Christ ascends into heaven from the HASHTAG 🙏🛎✝️😇 HASHTAG HASHTAG HASHTAG  URL	joy	0	user user user user greatest story ever - jesus christ ascends into heaven from the hashtag : folded_hands : : bellhop_bell : : latin_cross : : smiling_face_with_halo : hashtag hashtag hashtag url	0.014401409775018692	0.017205316573381424	0.027960069477558136
5644	Rule number 1...... If the U.S. government say its right then it is most definately WRONG HASHTAG	anger	0	rule number 1 ... if the u . s . government say its right then it is most definately wrong hashtag	0.05338747426867485	0.015300375409424305	0.014028865844011307
5645	USER Thank you USER Happy HASHTAG to you too 🙂	joy	0	user thank you user happy hashtag to you too : slightly_smiling_face :	0.017324868589639664	0.01628483086824417	0.020835647359490395
5646	Happy HASHTAG! What is your favorite book to recommend to people?	joy	0	happy hashtag ! what is your favorite book to recommend to people ?	0.02532171830534935	0.015244126319885254	0.018396437168121338
5647	Fairplay Messi, can't argue with that. HASHTAG HASHTAG	joy	0	fairplay messi , can't argue with that . hashtag hashtag	0.01862555742263794	0.015474329702556133	0.01905853860080242
5648	USER Are you kidding? If your paper reflects the values of the people, we are in terrible trouble. How about HASHTAG or HASHTAG for the most important person in the world?	disgust	0	user are you kidding ? if your paper reflects the values of the people , we are in terrible trouble . how about hashtag or hashtag for the most important person in the world ?	0.09769298881292343	0.015798939391970634	0.011772887781262398
5649	USER HASHTAG with HASHTAG  shocked us to unveiled reality. Those who thought a whole generation was lost, now can see power of clarity. Facts tell another story, they just wait for clarity to be spot beyond hypocrisy. Those lost, gathering on Greta's flame, are brave.	others	0	user hashtag with hashtag shocked us to unveiled reality . those who thought a whole generation was lost , now can see power of clarity . facts tell another story , they just wait for clarity to be spot beyond hypocrisy . those lost , gathering on greta ' s flame , are brave .	0.047084879130125046	0.01207785028964281	0.014462077058851719
5650	well when you put it like that HASHTAG HASHTAG  URL	others	0	well when you put it like that hashtag hashtag url	0.019441239535808563	0.015479110181331635	0.019518326967954636
5651	If you thought the Battle of Winterfell was intense - just wait until everyone realizes there is a necklace laying in the snow somewhere which will keep you young and beautiful for centuries. HASHTAG HASHTAG  URL	others	0	if you thought the battle of winterfell was intense - just wait until everyone realizes there is a necklace laying in the snow somewhere which will keep you young and beautiful for centuries . hashtag hashtag url	0.04085876792669296	0.013071742840111256	0.01652335561811924
5652	HASHTAG 's win HASHTAG makes them winners of HASHTAG 26th time in the history of the  compétition. Champions Obviously HASHTAG HASHTAG	joy	0	hashtag ' s win hashtag makes them winners of hashtag 26th time in the history of the compétition . champions obviously hashtag hashtag	0.018605347722768784	0.014778804033994675	0.020893745124340057
5653	USER AND, if you saw or heard, in the US anyone wanting to speak on possibility radical islam was responsible for HASHTAG  is cut off the air by HASHTAG and HASHTAG	anger	1	user and , if you saw or heard , in the us anyone wanting to speak on possibility radical islam was responsible for hashtag is cut off the air by hashtag and hashtag	0.017989829182624817	0.015363660641014576	0.02246566116809845
5654	USER Do we know for sure how this fire happened? I haven’t seen any details yet. HASHTAG	others	0	user do we know for sure how this fire happened ? i haven ’ t seen any details yet . hashtag	0.03332223743200302	0.014038504101336002	0.013622988015413284
5655	USER The fact that HASHTAG is intentionally misleading Americans into believing that new Democrat HASHTAG is good for all is BS! Here’s your HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  HASHTAG 🙏🏻	disgust	0	user the fact that hashtag is intentionally misleading americans into believing that new democrat hashtag is good for all is bs ! here ’ s your hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag 🙏🏻	0.0570988766849041	0.011712908744812012	0.013121314346790314
5656	Soldiers block the entrance to La Carlota AB while a small group attack it. There seems to be a crowd converging near HASHTAG presidential palace. Small Fire heard in the roads approaching the air military base. HASHTAG HASHTAG  URL	others	0	soldiers block the entrance to la carlota ab while a small group attack it . there seems to be a crowd converging near hashtag presidential palace . small fire heard in the roads approaching the air military base . hashtag hashtag url	0.021732904016971588	0.01385018602013588	0.019389433786273003
5657	HASHTAG Read book GYAN GANGA and know Why does God intentionally Kill People? HASHTAG  URL	others	0	hashtag read book gyan ganga and know why does god intentionally kill people ? hashtag url	0.04808637872338295	0.013010714203119278	0.01333831250667572
5658	May the best team win👍  HASHTAG HASHTAG	joy	0	may the best team win : thumbs_up : hashtag hashtag	0.01566292718052864	0.016785940155386925	0.02390192076563835
5659	Is today the day Messi fulfills that promise? HASHTAG HASHTAG  URL	others	0	is today the day messi fulfills that promise ? hashtag hashtag url	0.017695723101496696	0.01619359292089939	0.02052934654057026
5660	"Radiophobics leave Earth, go to a safer planet.""Nuclear Fission Confirmed as Source of More than Half of Earth's Heat"" URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL"	others	0	"radiophobics leave earth , go to a safer planet . "" nuclear fission confirmed as source of more than half of earth ' s heat "" url hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag url"	0.7342309951782227	0.03546885401010513	0.05785273760557175
5661	An epic end to a loyal and honourable character URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	an epic end to a loyal and honourable character url hashtag hashtag hashtag hashtag hashtag hashtag hashtag url	0.016694219782948494	0.015792230144143105	0.024205423891544342
5662	"""Daenerys attempts to use her dragons as multirole platforms, a risky move.""And more delightful analysis of last night's USER battle by USER HASHTAG  URL"	others	0	""" daenerys attempts to use her dragons as multirole platforms , a risky move . "" and more delightful analysis of last night ' s user battle by user hashtag url"	0.028224747627973557	0.013080968521535397	0.018429648131132126
5663	Time to win another League title for Barça today. Just incredible how spoiled we are as fans. HASHTAG HASHTAG	sadness	0	time to win another league title for barça today . just incredible how spoiled we are as fans . hashtag hashtag	0.01756211929023266	0.015915390104055405	0.02032969519495964
5664	Over 1000+ matches available today for betting on our platform. Bet here and win BIG 👇👇👇 URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG🔞 HASHTAG HASHTAG HASHTAG  URL	others	0	over 1000 + matches available today for betting on our platform . bet here and win big : backhand_index_pointing_down : : backhand_index_pointing_down : : backhand_index_pointing_down : url hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag : no_one_under_eighteen : hashtag hashtag hashtag url	0.01652638055384159	0.017444390803575516	0.030091730877757072
5665	As far as I'm concerned i believe USER started the fire and he is trying to inject himself into the investigation and point fingers elsewhere... sounds guilty to me hmm 🤔 if it quacks like a dick?! HASHTAG HASHTAG  URL	anger	1	as far as i ' m concerned i believe user started the fire and he is trying to inject himself into the investigation and point fingers elsewhere ... sounds guilty to me hmm : thinking_face : if it quacks like a dick ? ! hashtag hashtag url	0.034910619258880615	0.013706028461456299	0.013666422106325626
5666	USER The only requirement would be if they put USER 's name on it, because he does nothing for free. HASHTAG	disgust	1	user the only requirement would be if they put user ' s name on it , because he does nothing for free . hashtag	0.032536156475543976	0.013421427458524704	0.01506226696074009
5667	. USER and USER seem to have trouble keeping up in this well orchestrated and methodical approach to HASHTAG	others	0	. user and user seem to have trouble keeping up in this well orchestrated and methodical approach to hashtag	0.057279009371995926	0.011804607696831226	0.017355477437376976
5668	HASHTAG is today! Thank you USER for sharing this great information. HASHTAG  URL	others	0	hashtag is today ! thank you user for sharing this great information . hashtag url	0.01853516325354576	0.0153941810131073	0.020702676847577095
5669	On HASHTAG , I have just completed “Era of Darkness” by USER . It is a wonderful book on evils of colonialism by the British over India..	others	0	on hashtag , i have just completed “ era of darkness ” by user . it is a wonderful book on evils of colonialism by the british over india ..	0.023300979286432266	0.015286093577742577	0.027155546471476555
5670	USER Happy HASHTAG to all readers out here. HASHTAG HASHTAG HASHTAG HASHTAG Reading is fun anywhere, anytime and always! It's of course the best way to learn! URL USER  USER USER USER USER USER	joy	0	user happy hashtag to all readers out here . hashtag hashtag hashtag hashtag reading is fun anywhere , anytime and always ! it ' s of course the best way to learn ! url user user user user user user	0.018984420225024223	0.015223538503050804	0.02136896923184395
5671	Puuarrr that free kick from messi  HASHTAG	others	0	puuarrr that free kick from messi hashtag	0.0168297179043293	0.015957871451973915	0.022431112825870514
5672	LEAD STORY: The Mail are the masters of passive aggressive character assassinations; here they are discussing HASHTAG’s mothers body, her limited fame, the ‘sweeping views’ of her home; only quoting her critics whilst bemoaning the very cynicism they’re happily promoting.  URL	disgust	0	lead story : the mail are the masters of passive aggressive character assassinations ; here they are discussing hashtag ’ s mothers body , her limited fame , the ‘ sweeping views ’ of her home ; only quoting her critics whilst bemoaning the very cynicism they ’ re happily promoting . url	0.02357419580221176	0.013309883885085583	0.017728442326188087
5673	"The Climate Change Is A HoaxThe Planet Doesn't Need Saving""If you repeat a lie often enough, it becomes the truth"" HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL  URL"	others	0	"the climate change is a hoaxthe planet does n't need saving "" if you repeat a lie often enough , it becomes the truth "" hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag url url"	0.6188679337501526	0.025883397087454796	0.0365285761654377
5674	HASHTAG lesson 3. When zombies attack, the soundtrack MUST be Thriller. And throw in some dance moves.  HASHTAG	others	0	hashtag lesson 3 . when zombies attack , the soundtrack must be thriller . and throw in some dance moves . hashtag	0.03363842889666557	0.013490759767591953	0.014444355852901936
5675	Very sad about what happened to the Notre Dame Cathedral. But can we just realize for a second, that people came up with Millions of € for a BUILDING in a few hours, while thousands of PEOPLE are hungry and homeless on the streets of Paris?! Messed up. HASHTAG	others	0	very sad about what happened to the notre dame cathedral . but can we just realize for a second , that people came up with millions of € for a building in a few hours , while thousands of people are hungry and homeless on the streets of paris ? ! messed up . hashtag	0.07248423248529434	0.014139239676296711	0.014257685281336308
5676	USER 3000+ people died on 9/11 &people still are dying of 9/11 related illnesses-there is no comparison USER 🤬! However the 3 church burnings in Louisiana IS THE SAME AS HASHTAG IF THE INVESTIGATION PROVES THE FIRE WAS COMMITTED BY ARSON! You IDIOT!	anger	1	user 3000 + people died on 9/11 & people still are dying of 9/11 related illnesses-there is no comparison user : face_with_symbols_on_mouth : ! however the 3 church burnings in louisiana is the same as hashtag if the investigation proves the fire was committed by arson ! you idiot !	0.3098568916320801	0.021045386791229248	0.01940755732357502
5677	HASHTAG was about to flee HASHTAG. That says a lot about that bastard. HASHTAG HASHTAG HASHTAG	disgust	1	hashtag was about to flee hashtag . that says a lot about that bastard . hashtag hashtag hashtag	0.020175470039248466	0.014354148879647255	0.01924951560795307
5678	God socialism is working SO WELL right now! HASHTAG	disgust	1	god socialism is working so well right now ! hashtag	0.027129853144288063	0.013352202251553535	0.01520458608865738
5679	HASHTAG Happy world book day... HASHTAG everyone:)  URL	joy	0	hashtag happy world book day ... hashtag everyone :) url	0.018051957711577415	0.01617276854813099	0.021322010084986687
5680	Today is World Book Day! Books turn out to be the best of friends for any person. They give us undivided attention to us without any expectations in return. HASHTAG  URL	joy	0	today is world book day ! books turn out to be the best of friends for any person . they give us undivided attention to us without any expectations in return . hashtag url	0.03859921917319298	0.012312679551541805	0.01841186359524727
5681	Best free kick I’ve ever seen. WOW. The guy isn’t human. The speed on this free kick is outrageous. It has EVERYTHING. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	surprise	0	best free kick i ’ ve ever seen . wow . the guy isn ’ t human . the speed on this free kick is outrageous . it has everything . hashtag hashtag hashtag hashtag hashtag url	0.02228493243455887	0.014145377092063427	0.017825758084654808
5682	If he’s not the GOAT 🐐 then he’s pretty close! HASHTAG HASHTAG HASHTAG  URL	joy	0	if he ’ s not the goat : goat : then he ’ s pretty close ! hashtag hashtag hashtag url	0.029056191444396973	0.014042801223695278	0.014804409816861153
5683	USER Are you actually serious? HASHTAG HASHTAG et al facilitated it!	others	0	user are you actually serious ? hashtag hashtag et al facilitated it !	0.02392236702144146	0.0142119862139225	0.01605149172246456
5684	The production behind the latest episode is honestly insane, a feat of film making for sure. I encourage everyone to give this a watch  URL HASHTAG	disgust	0	the production behind the latest episode is honestly insane , a feat of film making for sure . i encourage everyone to give this a watch url hashtag	0.01855587773025036	0.014391559176146984	0.022430140525102615
5685	I know I’m pretty late to this, but Harry Potter movies will never be the same HASHTAG HASHTAG HASHTAG HASHTAG	sadness	0	i know i ’ m pretty late to this , but harry potter movies will never be the same hashtag hashtag hashtag hashtag	0.02453680709004402	0.014035051688551903	0.016104279085993767
5686	100 years to admire and only days to destroy! My thoughts are with the people of Paris. HASHTAG  URL	sadness	0	100 years to admire and only days to destroy ! my thoughts are with the people of paris . hashtag url	0.02036811225116253	0.016360467299818993	0.024098973721265793
5687	I wrote about faith and the HASHTAG.  URL	others	0	i wrote about faith and the hashtag . url	0.024445857852697372	0.013278160244226456	0.01875900849699974
5688	HASHTAG, to save lives if the odds are against you show your love of the people. That is a real man who goes for the love of nation and saving lives not own feelings.  The world will not look down for those reasons. Be free enjoy the life good will come.	others	0	hashtag , to save lives if the odds are against you show your love of the people . that is a real man who goes for the love of nation and saving lives not own feelings . the world will not look down for those reasons . be free enjoy the life good will come .	0.4394167959690094	0.01780560612678528	0.023810243234038353
5689	HASHTAG Get out HASHTAG Get out HASHTAG Get out HASHTAG Get out HASHTAG HASHTAG FreedomNot HASHTAG	anger	0	hashtag get out hashtag get out hashtag get out hashtag get out hashtag hashtag freedomnot hashtag	0.023776650428771973	0.014141333289444447	0.018790816888213158
5690	"It's HASHTAG! Have you joined our Disaster Book Club? Pick up a copy of Rebecca Solnit's ""A Paradise Built in Hell"" at your local USER branch and join us for our May event on May 15th! Register here:  URL  URL"	others	0	"it ' s hashtag ! have you joined our disaster book club ? pick up a copy of rebecca solnit ' s "" a paradise built in hell "" at your local user branch and join us for our may event on may 15th ! register here : url url"	0.015544203110039234	0.016605498269200325	0.023849764838814735
5691	"""Once you learn to read, you will be forever free."" -Frederick Douglas HASHTAG  URL"	joy	0	""" once you learn to read , you will be forever free . "" - frederick douglas hashtag url"	0.025588495656847954	0.01442241482436657	0.016531873494386673
5692	Fill your house with stacks of books, in all the crannies and all the nooks... Happy HASHTAG 📚 Comment your favorite book!  URL	joy	0	fill your house with stacks of books , in all the crannies and all the nooks ... happy hashtag : books : comment your favorite book ! url	0.018827712163329124	0.015887266024947166	0.021079814061522484
5693	USER USER Always USER! Just have to also appreciate the greatness in Ajax! Hoping for an USER USER HASHTAG final! That will be a game!	joy	0	user user always user ! just have to also appreciate the greatness in ajax ! hoping for an user user hashtag final ! that will be a game !	0.018822602927684784	0.015678301453590393	0.019976673647761345
5694	Let’s not forget this one. She’s welcomed  Saudi princes crown prince who beheaded 37 prisoners yet refused to meet HASHTAG  URL	others	1	let ’ s not forget this one . she ’ s welcomed saudi princes crown prince who beheaded 37 prisoners yet refused to meet hashtag url	0.019315695390105247	0.014942340552806854	0.019369134679436684
5695	BBC News - HASHTAG: Socialists win amid far-right breakthrough  HASHTAG👁🏛 URL	others	0	bbc news - hashtag : socialists win amid far-right breakthrough hashtag : eye : : classical_building : url	0.014841419644653797	0.01605483517050743	0.026585159823298454
5696	Theon had me in tears, and then  Jorah 💔😭 HASHTAG	sadness	0	theon had me in tears , and then jorah : broken_heart : : loudly_crying_face : hashtag	0.02119995653629303	0.014579536393284798	0.018086697906255722
5697	Today will forever be the day I woke up at 4am to watch HASHTAG watching it in the dead of night no lights on, snuggled, volume turned up, eyes wide awake, spoiler free, naive et al will forever be etched in my memory.	others	0	today will forever be the day i woke up at 4am to watch hashtag watching it in the dead of night no lights on , snuggled , volume turned up , eyes wide awake , spoiler free , naive et al will forever be etched in my memory .	0.023361457511782646	0.013933684676885605	0.018171245232224464
5698	No, We’re not leading the uprising in HASHTAG. But we damn well should be.	anger	0	no , we ’ re not leading the uprising in hashtag . but we damn well should be .	0.03333323821425438	0.013240952044725418	0.014192298986017704
5699	HASHTAG Join the GENTLE READERS here: URL And celebrate with Himiko in BROKEN PRINCESS!  URL	joy	0	hashtag join the gentle readers here : url and celebrate with himiko in broken princess ! url	0.014306921511888504	0.016420483589172363	0.026203474029898643
5700	USER USER The patriotic citizens of HASHTAG say that you are pretty tired of everything, they scare your children when they disobey their parents.	fear	0	user user the patriotic citizens of hashtag say that you are pretty tired of everything , they scare your children when they disobey their parents .	0.037873074412345886	0.01239502802491188	0.013622001744806767
5701	"If I'd watched this HASHTAG match live I'm sure sure I would've tweeted ""Mayday mayday heavy assault in camp nou red tails everywhere"" 😂 if you don't get it, it's an inside joke 🙄🚶🏿‍♂️ goodnight family. HASHTAG HASHTAG"	others	0	"if i ' d watched this hashtag match live i ' m sure sure i would ' ve tweeted "" mayday mayday heavy assault in camp nou red tails everywhere "" : face_with_tears_of_joy : if you do n't get it , it ' s an inside joke : face_with_rolling_eyes : 🚶🏿‍♂ goodnight family . hashtag hashtag"	0.024386294186115265	0.014082985930144787	0.015730317682027817
5702	Leo Messi you are a bad, bad man! HASHTAG	others	0	leo messi you are a bad , bad man ! hashtag	0.025184553116559982	0.014104419387876987	0.015236547216773033
5703	Enjoy new video HASHTAG in HASHTAG version by USER ... the first HASHTAG HASHTAG ... enjoy great goal of HASHTAG by HASHTAG vs HASHTAG!!! full video via YouTube:  URL	joy	0	enjoy new video hashtag in hashtag version by user ... the first hashtag hashtag ... enjoy great goal of hashtag by hashtag vs hashtag ! ! ! full video via youtube : url	0.017708897590637207	0.01577620953321457	0.022506413981318474
5704	Good 12 mins of football at the Nou camp end to end stuff... HASHTAG HASHTAG HASHTAG HASHTAG	joy	0	good 12 mins of football at the nou camp end to end stuff ... hashtag hashtag hashtag hashtag	0.019067857414484024	0.015150503255426884	0.02029990963637829
5705	FUCK YEAH THATS MY GIRL HASHTAG	joy	1	fuck yeah thats my girl hashtag	0.017900269478559494	0.016147075220942497	0.020278725773096085
5706	HASHTAG S8 Episode 3 was pretty damn great, but there were a few things I strongly disliked and there were a few moments that should have been in the episode.	disgust	0	hashtag s8 episode 3 was pretty damn great , but there were a few things i strongly disliked and there were a few moments that should have been in the episode .	0.02175859548151493	0.014651583507657051	0.01806582510471344
5707	Congratulations to us on winning HASHTAG ... Again 😁😁 HASHTAG HASHTAG 8 in 11 years	others	0	congratulations to us on winning hashtag ... again : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes : hashtag hashtag 8 in 11 years	0.014441784471273422	0.01801116205751896	0.027042359113693237
5708	So gratified to see a worldwide response to the HASHTAG and a pledge to rebuild. Being in the presence of this sacred and historic place was humbling and inspiring.  URL	joy	0	so gratified to see a worldwide response to the hashtag and a pledge to rebuild . being in the presence of this sacred and historic place was humbling and inspiring . url	0.021352620795369148	0.013465385884046555	0.021493365988135338
5709	Keep your fucking grubby colonizing hands off HASHTAG	disgust	1	keep your fucking grubby colonizing hands off hashtag	0.018174992874264717	0.016138525679707527	0.019933907315135002
5710	When you love baseball and freedom. HASHTAG  URL	joy	0	when you love baseball and freedom . hashtag url	0.02362414449453354	0.014337589964270592	0.017317313700914383
